"iso3","area","year","g_whoregion","g_hbc22","age","sex","new_sp","pop","new_sp_100k","sh.name"
"MNG","Mongolia",2000,"WPR","low","= 65","Female",17,49576,34.2907858641278,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","= 65","Male",23,38915,59.1031735834511,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","0–14","Female",25,403726,6.19231855268177,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","0–14","Male",13,409620,3.17367316049021,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","15–24","Female",253,257551,98.2329713338329,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","15–24","Male",236,264844,89.1090604280256,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","25–34","Female",260,208378,124.773248615497,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","25–34","Male",269,210705,127.666642936807,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","35–44","Female",125,161640,77.3323434793368,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","35–44","Male",179,155541,115.082196977003,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","45–54","Female",48,80288,59.7847748106815,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","45–54","Male",86,77592,110.836168677183,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","55–64","Female",28,51085,54.8106097680337,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","55–64","Male",45,49438,91.0230996399531,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","= 65","Female",29,50106,57.8773001237377,"Mongolia"
"MNG","Mongolia",2001,"WPR","low","= 65","Male",36,39157,91.9375845953469,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","0–14","Female",16,392112,4.08046680540254,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","0–14","Male",9,398215,2.2600856321334,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","15–24","Female",263,265472,99.0688283510125,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","15–24","Male",242,273124,88.6044434029964,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","25–34","Female",253,212008,119.335119429455,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","25–34","Male",272,214530,126.78879410805,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","35–44","Female",133,167538,79.3849753488761,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","35–44","Male",184,161648,113.827575967534,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","45–54","Female",55,85693,64.1826053469945,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","45–54","Male",94,82061,114.548933110735,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","55–64","Female",22,51441,42.7674423125522,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","55–64","Male",57,49184,115.89134677944,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","= 65","Female",23,50739,45.330022270837,"Mongolia"
"MNG","Mongolia",2002,"WPR","low","= 65","Male",47,39466,119.089849490701,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","0–14","Female",19,380326,4.99571420307841,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","0–14","Male",10,386635,2.58641871532582,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","15–24","Female",254,274094,92.6689383933979,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","15–24","Male",206,281705,73.1261425959781,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","25–34","Female",233,215917,107.911836492726,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","25–34","Male",217,218489,99.3185011602415,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","35–44","Female",148,172822,85.6372452581269,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","35–44","Male",171,167206,102.269057330479,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","45–54","Female",45,91921,48.9550809934618,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","45–54","Male",93,87109,106.762791445201,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","55–64","Female",32,52009,61.5278124939914,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","55–64","Male",55,49032,112.171643008647,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","= 65","Female",19,51477,36.9096878217456,"Mongolia"
"MNG","Mongolia",2003,"WPR","low","= 65","Male",39,39849,97.8694572009335,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","0–14","Female",18,369945,4.86558812796497,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","0–14","Male",6,376442,1.59387103458169,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","15–24","Female",283,282125,100.310146211786,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","15–24","Male",287,289463,99.1491140491186,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","25–34","Female",249,219783,113.29356683638,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","25–34","Male",256,222461,115.076350461429,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","35–44","Female",162,177556,91.2388204284845,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","35–44","Male",229,172272,132.929321073651,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","45–54","Female",62,98827,62.7358920133162,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","45–54","Male",112,92702,120.817242346443,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","55–64","Female",24,52871,45.3935049460006,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","55–64","Male",54,49165,109.83423166887,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","= 65","Female",23,52326,43.9552039139242,"Mongolia"
"MNG","Mongolia",2004,"WPR","low","= 65","Male",43,40312,106.667989680492,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","0–14","Female",15,362125,4.1422160856058,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","0–14","Male",7,368785,1.89812492373605,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","15–24","Female",320,288574,110.890100979298,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","15–24","Male",271,295538,91.697175997672,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","25–34","Female",270,223402,120.858362951093,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","25–34","Male",253,226379,111.759482990913,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","35–44","Female",145,181803,79.7566596810834,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","35–44","Male",232,176905,131.143834261327,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","45–54","Female",63,106260,59.2885375494071,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","45–54","Male",147,98780,148.815549706418,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","55–64","Female",32,54101,59.1486294153528,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","55–64","Male",52,49720,104.585679806919,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","= 65","Female",25,53280,46.9219219219219,"Mongolia"
"MNG","Mongolia",2005,"WPR","low","= 65","Male",36,40850,88.1272949816401,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","0–14","Female",16,357265,4.47846836381957,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","0–14","Male",7,364062,1.92274942180178,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","15–24","Female",372,293277,126.842541351691,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","15–24","Male",317,299769,105.748092698044,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","25–34","Female",265,226585,116.953902508992,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","25–34","Male",335,230100,145.588874402434,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","35–44","Female",180,185519,97.0251025501431,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","35–44","Male",241,181071,133.096961965196,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","45–54","Female",81,114200,70.9281961471103,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","45–54","Male",157,105334,149.049689558927,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","55–64","Female",24,55712,43.0786904078116,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","55–64","Male",64,50749,126.110859327277,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","= 65","Female",29,54364,53.344124788463,"Mongolia"
"MNG","Mongolia",2006,"WPR","low","= 65","Male",41,41487,98.8261383083858,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","0–14","Female",23,355147,6.4761915488516,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","0–14","Male",4,362065,1.10477400466767,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","15–24","Female",273,296350,92.1208031044373,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","15–24","Male",280,302255,92.6370117946767,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","25–34","Female",250,229477,108.943379946574,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","25–34","Male",270,233704,115.530756854825,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","35–44","Female",139,188722,73.6533101599178,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","35–44","Male",232,184773,125.559470268925,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","45–54","Female",80,122543,65.2832067111136,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","45–54","Male",158,112273,140.728403088899,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","55–64","Female",36,57732,62.3570983163583,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","55–64","Male",48,52243,91.8783377677392,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","= 65","Female",29,55572,52.1845533722018,"Mongolia"
"MNG","Mongolia",2007,"WPR","low","= 65","Male",34,42216,80.5381845745689,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","0–14","Female",18,355525,5.06293509598481,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","0–14","Male",7,362575,1.93063504102599,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","15–24","Female",283,297435,95.1468388051171,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","15–24","Male",289,302741,95.4611367472526,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","25–34","Female",229,232587,98.4577813893296,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","25–34","Male",260,237600,109.427609427609,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","35–44","Female",127,191625,66.2752772341813,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","35–44","Male",235,188173,124.885079155883,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","45–54","Female",86,130951,65.6734198287909,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","45–54","Male",151,119349,126.519702720593,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","55–64","Female",32,60256,53.1067445565587,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","55–64","Male",59,54211,108.834000479607,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","= 65","Female",26,56836,45.7456541628545,"Mongolia"
"MNG","Mongolia",2008,"WPR","low","= 65","Male",36,42968,83.7832805808974,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","0–14","Female",20,357908,5.5880282083664,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","0–14","Male",2,365121,0.54776361808825,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","15–24","Female",306,296192,103.311365600691,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","15–24","Male",280,301009,93.020474470863,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","25–34","Female",235,236622,99.3145185147619,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","25–34","Male",264,242348,108.934259824715,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","35–44","Female",140,194514,71.9742537812188,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","35–44","Male",199,191481,103.926760357424,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","45–54","Female",61,139002,43.88426065812,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","45–54","Male",157,126248,124.358405677714,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","55–64","Female",27,63400,42.5867507886435,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","55–64","Male",64,56646,112.982381809837,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","= 65","Female",27,58072,46.4940074390412,"Mongolia"
"MNG","Mongolia",2009,"WPR","low","= 65","Male",27,43662,61.8386697815034,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","0–14","Female",12,361871,3.31609883079882,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","0–14","Male",3,369300,0.812347684809098,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","15–24","Female",296,292467,101.20799953499,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","15–24","Male",285,296991,95.96250391426,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","25–34","Female",246,242018,101.645332165376,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","25–34","Male",255,248271,102.710344744251,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","35–44","Female",112,197598,56.6807356349761,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","35–44","Male",231,194863,118.544823799285,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","45–54","Female",83,146381,56.7013478525218,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","45–54","Male",154,132735,116.020642633819,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","55–64","Female",42,67242,62.4609618988132,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","55–64","Male",50,59535,83.9842109683379,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","= 65","Female",28,59224,47.2781304876401,"Mongolia"
"MNG","Mongolia",2010,"WPR","low","= 65","Male",40,44242,90.4118258668234,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","0–14","Female",10,367322,2.7224070434115,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","0–14","Male",2,375027,0.533294936097934,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","15–24","Female",250,286115,87.3774531219964,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","15–24","Male",246,290600,84.6524432209222,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","25–34","Female",192,248928,77.1307365985345,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","25–34","Male",289,255508,113.108004446045,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","35–44","Female",121,201016,60.1942133959486,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","35–44","Male",205,198414,103.319322225246,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","45–54","Female",61,152961,39.8794463948327,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","45–54","Male",170,138718,122.550786487694,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","55–64","Female",40,71774,55.730487363112,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","55–64","Male",71,62858,112.953005186293,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","= 65","Female",25,60280,41.4731254147313,"Mongolia"
"MNG","Mongolia",2011,"WPR","low","= 65","Male",41,44687,91.7492783136035,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","0–14","Female",11,374225,2.93940811009419,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","0–14","Male",7,382256,1.83123351889833,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","15–24","Female",250,277431,90.1124964405564,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","15–24","Male",257,282106,91.1005083195678,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","25–34","Female",208,256972,80.9426707968183,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","25–34","Male",268,263716,101.624474813815,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","35–44","Female",97,204743,47.3764670831237,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","35–44","Male",191,202137,94.4903703923577,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","45–54","Female",82,158780,51.6437838518705,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","45–54","Male",184,144218,127.584628825805,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","55–64","Female",28,76947,36.3886831195498,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","55–64","Male",63,66608,94.5832332452558,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","= 65","Female",33,61298,53.835361675748,"Mongolia"
"MNG","Mongolia",2012,"WPR","low","= 65","Male",37,45045,82.1400821400821,"Mongolia"
"PHL","Philippines",2000,"WPR","high","0–14","Female",NA,14605677,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","0–14","Male",NA,15297894,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","15–24","Female",NA,7563709,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","15–24","Male",NA,7844907,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","25–34","Female",NA,5780528,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","25–34","Male",NA,5909151,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","35–44","Female",NA,4461162,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","35–44","Male",NA,4489775,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","45–54","Female",NA,2952698,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","45–54","Male",NA,2918883,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","55–64","Female",NA,1734444,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","55–64","Male",NA,1582680,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","= 65","Female",NA,1445078,NA,"Philippines"
"PHL","Philippines",2000,"WPR","high","= 65","Male",NA,1065262,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","0–14","Female",NA,14808856,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","0–14","Male",NA,15512913,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","15–24","Female",NA,7728701,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","15–24","Male",NA,8016381,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","25–34","Female",NA,5894562,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","25–34","Male",NA,6019203,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","35–44","Female",NA,4562543,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","35–44","Male",NA,4586667,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","45–54","Female",NA,3105764,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","45–54","Male",NA,3057997,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","55–64","Female",NA,1783246,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","55–64","Male",NA,1629353,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","= 65","Female",NA,1491373,NA,"Philippines"
"PHL","Philippines",2001,"WPR","high","= 65","Male",NA,1100198,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","0–14","Female",NA,15008805,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","0–14","Male",NA,15724174,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","15–24","Female",NA,7894619,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","15–24","Male",NA,8189805,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","25–34","Female",NA,6012354,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","25–34","Male",NA,6132738,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","35–44","Female",NA,4665471,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","35–44","Male",NA,4684089,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","45–54","Female",NA,3260075,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","45–54","Male",NA,3196669,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","55–64","Female",NA,1831955,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","55–64","Male",NA,1678231,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","= 65","Female",NA,1539798,NA,"Philippines"
"PHL","Philippines",2002,"WPR","high","= 65","Male",NA,1134869,NA,"Philippines"
"PHL","Philippines",2003,"WPR","high","0–14","Female",300,15200635,1.97360176071592,"Philippines"
"PHL","Philippines",2003,"WPR","high","0–14","Male",356,15926700,2.2352401941394,"Philippines"
"PHL","Philippines",2003,"WPR","high","15–24","Female",3218,8059497,39.9280501003971,"Philippines"
"PHL","Philippines",2003,"WPR","high","15–24","Male",6360,8362818,76.050919678032,"Philippines"
"PHL","Philippines",2003,"WPR","high","25–34","Female",4551,6133983,74.193228119478,"Philippines"
"PHL","Philippines",2003,"WPR","high","25–34","Male",9302,6249879,148.834881443305,"Philippines"
"PHL","Philippines",2003,"WPR","high","35–44","Female",4761,4768821,99.8359971993078,"Philippines"
"PHL","Philippines",2003,"WPR","high","35–44","Male",11458,4780990,239.657476798738,"Philippines"
"PHL","Philippines",2003,"WPR","high","45–54","Female",4000,3411238,117.259481748269,"Philippines"
"PHL","Philippines",2003,"WPR","high","45–54","Male",10713,3331564,321.560684411285,"Philippines"
"PHL","Philippines",2003,"WPR","high","55–64","Female",2858,1885838,151.550663418597,"Philippines"
"PHL","Philippines",2003,"WPR","high","55–64","Male",6445,1732602,371.983871656618,"Philippines"
"PHL","Philippines",2003,"WPR","high","= 65","Female",2018,1590316,126.893020003572,"Philippines"
"PHL","Philippines",2003,"WPR","high","= 65","Male",3648,1169801,311.84791259368,"Philippines"
"PHL","Philippines",2004,"WPR","high","0–14","Female",291,15377833,1.89233424501359,"Philippines"
"PHL","Philippines",2004,"WPR","high","0–14","Male",312,16113891,1.9362176397991,"Philippines"
"PHL","Philippines",2004,"WPR","high","15–24","Female",3507,8220912,42.6595005517636,"Philippines"
"PHL","Philippines",2004,"WPR","high","15–24","Male",6792,8532464,79.6018594394304,"Philippines"
"PHL","Philippines",2004,"WPR","high","25–34","Female",5090,6259339,81.3184906585184,"Philippines"
"PHL","Philippines",2004,"WPR","high","25–34","Male",10328,6370565,162.120628233132,"Philippines"
"PHL","Philippines",2004,"WPR","high","35–44","Female",5008,4870531,102.822464326785,"Philippines"
"PHL","Philippines",2004,"WPR","high","35–44","Male",12229,4875510,250.825041893053,"Philippines"
"PHL","Philippines",2004,"WPR","high","45–54","Female",4327,3554062,121.748016776297,"Philippines"
"PHL","Philippines",2004,"WPR","high","45–54","Male",11413,3458841,329.966020409727,"Philippines"
"PHL","Philippines",2004,"WPR","high","55–64","Female",3210,1951904,164.454809252914,"Philippines"
"PHL","Philippines",2004,"WPR","high","55–64","Male",7526,1796700,418.879056047198,"Philippines"
"PHL","Philippines",2004,"WPR","high","= 65","Female",2183,1642905,132.874390180808,"Philippines"
"PHL","Philippines",2004,"WPR","high","= 65","Male",4289,1205872,355.676224342219,"Philippines"
"PHL","Philippines",2005,"WPR","high","0–14","Female",374,15536062,2.4073024425366,"Philippines"
"PHL","Philippines",2005,"WPR","high","0–14","Male",482,16281359,2.96044083297961,"Philippines"
"PHL","Philippines",2005,"WPR","high","15–24","Female",3710,8377153,44.2871223672291,"Philippines"
"PHL","Philippines",2005,"WPR","high","15–24","Male",7358,8696661,84.6071842975137,"Philippines"
"PHL","Philippines",2005,"WPR","high","25–34","Female",5268,6388437,82.4614847105794,"Philippines"
"PHL","Philippines",2005,"WPR","high","25–34","Male",11275,6494963,173.596062056089,"Philippines"
"PHL","Philippines",2005,"WPR","high","35–44","Female",5565,4969374,111.98593625676,"Philippines"
"PHL","Philippines",2005,"WPR","high","35–44","Male",13253,4966632,266.840788687384,"Philippines"
"PHL","Philippines",2005,"WPR","high","45–54","Female",4603,3685012,124.911397846194,"Philippines"
"PHL","Philippines",2005,"WPR","high","45–54","Male",12531,3575950,350.42436275675,"Philippines"
"PHL","Philippines",2005,"WPR","high","55–64","Female",3274,2034923,160.89060863728,"Philippines"
"PHL","Philippines",2005,"WPR","high","55–64","Male",7646,1873323,408.151717562855,"Philippines"
"PHL","Philippines",2005,"WPR","high","= 65","Female",2029,1697590,119.522381729393,"Philippines"
"PHL","Philippines",2005,"WPR","high","= 65","Male",4279,1243775,344.0332857631,"Philippines"
"PHL","Philippines",2006,"WPR","high","0–14","Female",379,15673206,2.41813959441355,"Philippines"
"PHL","Philippines",2006,"WPR","high","0–14","Male",419,16426852,2.55070174127094,"Philippines"
"PHL","Philippines",2006,"WPR","high","15–24","Female",4337,8527420,50.8594627683402,"Philippines"
"PHL","Philippines",2006,"WPR","high","15–24","Male",7878,8854370,88.9730155843951,"Philippines"
"PHL","Philippines",2006,"WPR","high","25–34","Female",5746,6520916,88.1164548048158,"Philippines"
"PHL","Philippines",2006,"WPR","high","25–34","Male",11697,6622548,176.623861389906,"Philippines"
"PHL","Philippines",2006,"WPR","high","35–44","Female",5630,5065303,111.148336042286,"Philippines"
"PHL","Philippines",2006,"WPR","high","35–44","Male",13478,5054254,266.666455623322,"Philippines"
"PHL","Philippines",2006,"WPR","high","45–54","Female",5007,3801763,131.70205507287,"Philippines"
"PHL","Philippines",2006,"WPR","high","45–54","Male",12733,3681031,345.90852399776,"Philippines"
"PHL","Philippines",2006,"WPR","high","55–64","Female",3485,2136455,163.120683562256,"Philippines"
"PHL","Philippines",2006,"WPR","high","55–64","Male",8074,1963507,411.203015828311,"Philippines"
"PHL","Philippines",2006,"WPR","high","= 65","Female",2237,1754962,127.467147436811,"Philippines"
"PHL","Philippines",2006,"WPR","high","= 65","Male",4640,1283987,361.374375285731,"Philippines"
"PHL","Philippines",2007,"WPR","high","0–14","Female",380,15791484,2.40636028887469,"Philippines"
"PHL","Philippines",2007,"WPR","high","0–14","Male",466,16552611,2.81526582120488,"Philippines"
"PHL","Philippines",2007,"WPR","high","15–24","Female",4389,8672127,50.6104211804094,"Philippines"
"PHL","Philippines",2007,"WPR","high","15–24","Male",8524,9006149,94.64644655557,"Philippines"
"PHL","Philippines",2007,"WPR","high","25–34","Female",5594,6657097,84.0306217559996,"Philippines"
"PHL","Philippines",2007,"WPR","high","25–34","Male",11781,6753969,174.430768041725,"Philippines"
"PHL","Philippines",2007,"WPR","high","35–44","Female",5291,5159852,102.541700808473,"Philippines"
"PHL","Philippines",2007,"WPR","high","35–44","Male",13810,5140023,268.675840555577,"Philippines"
"PHL","Philippines",2007,"WPR","high","45–54","Female",4612,3905416,118.092413202588,"Philippines"
"PHL","Philippines",2007,"WPR","high","45–54","Male",12846,3775007,340.290759725744,"Philippines"
"PHL","Philippines",2007,"WPR","high","55–64","Female",3313,2254286,146.964493413879,"Philippines"
"PHL","Philippines",2007,"WPR","high","55–64","Male",8481,2065739,410.555254076144,"Philippines"
"PHL","Philippines",2007,"WPR","high","= 65","Female",2217,1815274,122.130323025615,"Philippines"
"PHL","Philippines",2007,"WPR","high","= 65","Male",4862,1326515,366.524313709231,"Philippines"
"PHL","Philippines",2008,"WPR","high","0–14","Female",341,15896267,2.14515772791184,"Philippines"
"PHL","Philippines",2008,"WPR","high","0–14","Male",369,16664315,2.21431243948521,"Philippines"
"PHL","Philippines",2008,"WPR","high","15–24","Female",4529,8812342,51.3938292453924,"Philippines"
"PHL","Philippines",2008,"WPR","high","15–24","Male",8735,9153536,95.4276030596264,"Philippines"
"PHL","Philippines",2008,"WPR","high","25–34","Female",5452,6798406,80.1952693028336,"Philippines"
"PHL","Philippines",2008,"WPR","high","25–34","Male",11741,6891881,170.359877078551,"Philippines"
"PHL","Philippines",2008,"WPR","high","35–44","Female",5123,5255257,97.4833390641029,"Philippines"
"PHL","Philippines",2008,"WPR","high","35–44","Male",13529,5226771,258.84049635999,"Philippines"
"PHL","Philippines",2008,"WPR","high","45–54","Female",4527,4000235,113.168351359358,"Philippines"
